Unnamed: 0,New Time of Access,API_Key,Rate Limiting,Endpoint Entropy,HTTP Method,API Endpoint,HTTP Status,User-Agent,Classification Label,New Time of Access (SGT),Time Misuse Flag,Token Used,Method_POST,Time of Day
3098,17/1/2024 8:40,sk-proj-M75rRynEAiptgbpfcvjD,133,0.841606963,POST,/v1/chat/completions,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,17/1/2024 16:40,Legitimate,931,0,Morning
3099,28/11/2024 7:56,AIzauh5EwVgNU2LnxXqce5aHFD76vlA8pO,87,0.836341221,POST,/v1/chat/completions,403,wget/1.21.2,Legitimate,28/11/2024 15:56,Legitimate,696,0,Morning
3100,14/1/2024 5:34,sk-proj-psu4Zwhbiyp3PUhrxrD5,9,0.286015677,POST,/v1/auth/login,429,wget/1.21.2,Potential Misuse,14/1/2024 13:34,Legitimate,45,0,Night
3101,2/8/2024 10:05,sk-proj-TlC05BUpDCOBuYbPtYL2,38,0.136008698,POST,/api/unknown,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,2/8/2024 18:05,Legitimate,266,0,Morning
3102,3/9/2024 22:39,AIzaO95vcm3ZdAv4Ck3sZZKablum8FA67x,131,0.396018025,POST,/maps/api/geocode/json,403,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,4/9/2024 6:39,Legitimate,524,0,Evening
3103,26/8/2024 3:22,sk-proj-OY0yPWtEQSLKxsTvQfst,44,0.319687557,POST,/maps/api/geocode/json,200,Node.js/18.3.0,Legitimate,26/8/2024 11:22,Legitimate,88,0,Night
3104,10/7/2024 10:17,AIzafO5O3saxxgJ3RXFcKezQNpHvJyCS9I,29,0.801984445,POST,/v1/auth/login,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,10/7/2024 18:17,Legitimate,58,0,Morning
3105,9/10/2024 15:54,sk-proj-JsYCULDnq7wrgRjLZg93,67,0.2903746,POST,/v1/auth/login,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,9/10/2024 23:54,Potential Misuse,536,0,Afternoon
3106,17/9/2024 19:46,sk-proj-Dw1FO28rmd8DsxFj07Xj,27,0.472154893,POST,/maps/api/geocode/json,403,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,18/9/2024 3:46,Legitimate,135,0,Evening
3107,1/9/2024 14:56,AIzax9mKeEMJLuxmKGN274OYQhH28cwvA9,14,0.175183044,POST,/v1/auth/login,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,1/9/2024 22:56,Potential Misuse,56,0,Afternoon
3108,19/9/2024 3:33,sk-proj-yCdSAAVzpOTKrxo6kOJu,1,0.989329674,POST,/v1/chat/completions,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,19/9/2024 11:33,Legitimate,1,0,Night
3109,9/8/2024 12:45,AIzaIqJNVkeQY3hoeCkTpwB72XZSss9ACH,142,0.235809053,POST,/v1/admin/config,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,9/8/2024 20:45,Potential Misuse,426,0,Afternoon
3110,14/7/2024 8:04,AIzaiZJY7jJJqQsQlAiCFArMbx9DSvnrU2,3,0.785647392,POST,/api/unknown,403,cURL/7.79.1,Potential Misuse,14/7/2024 16:04,Legitimate,6,0,Morning
3111,8/5/2024 19:48,AIzabbOsopdpQMWnl4ILiTEzLXATqU23Fx,135,0.812234924,POST,/v1/admin/config,200,Python-Requests/2.26.0,Potential Misuse,9/5/2024 3:48,Legitimate,270,0,Evening
3112,11/1/2024 0:35,sk-proj-bLxLLi7xMNqHvx8Dm8dM,66,0.856559677,POST,/api/unknown,429,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,11/1/2024 8:35,Legitimate,462,0,Night
3113,18/6/2024 7:50,AIza9HiQUxOS1XZ7QqORcD4k3pNnF8sndi,100,0.771651531,POST,/api/unknown,200,Python-Requests/2.26.0,Potential Misuse,18/6/2024 15:50,Legitimate,200,0,Morning
3114,4/12/2024 22:09,sk-proj-1Iz4cAle6svDuX6muDJz,135,0.366053509,POST,/v1/auth/login,200,wget/1.21.2,Potential Misuse,5/12/2024 6:09,Legitimate,405,0,Evening
3115,5/1/2024 6:50,AIzaYCUpyFUOPvgrxXPfNyIFw52Wt1GG0E,117,0.55783355,POST,/api/unknown,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,5/1/2024 14:50,Legitimate,819,0,Morning
3116,26/3/2024 8:00,AIzaf2KodwlKNAUPEt0YeEFcbyi52WM38T,106,0.583846546,POST,/v1/admin/config,403,wget/1.21.2,Potential Misuse,26/3/2024 16:00,Legitimate,848,0,Morning
3117,5/10/2024 11:57,sk-proj-tsrVrH7RJA2Ghy3UAo54,76,0.7766305,POST,/api/unknown,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,5/10/2024 19:57,Legitimate,532,0,Morning
3118,4/8/2024 17:39,AIzaMZ5MDkzLX4fbP1ZneOfcIuqISuKTC3,103,0.74749845,POST,/maps/api/geocode/json,403,Python-Requests/2.26.0,Legitimate,5/8/2024 1:39,Legitimate,618,0,Afternoon
3119,21/9/2024 10:28,AIzaKJIMttx4wljOZVdCqxOdfACRIrB9J3,58,0.440608918,POST,/maps/api/geocode/json,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,21/9/2024 18:28,Legitimate,116,0,Morning
3120,22/5/2024 11:29,sk-proj-tBB0rUxVeCMRmJB2RQes,3,0.369748639,POST,/v1/chat/completions,200,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,22/5/2024 19:29,Legitimate,18,0,Morning
3121,31/7/2024 17:00,sk-proj-0PtLrCIQNKASj3rlR0HA,44,0.144306862,POST,/v1/auth/login,429,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,1/8/2024 1:00,Legitimate,264,0,Afternoon
3122,5/5/2024 4:01,sk-proj-MAyxTixBNeIFkrzRJdux,22,0.169036329,POST,/api/unknown,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,5/5/2024 12:01,Legitimate,44,0,Night
3123,3/10/2024 4:02,sk-proj-R2pMWd7HOB7emxxhdOJz,129,0.802811593,POST,/v1/chat/completions,200,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,3/10/2024 12:02,Legitimate,129,0,Night
3124,9/2/2024 22:48,sk-proj-lOBHx86KKl4eIhCVjO5p,14,0.923112194,POST,/v1/auth/login,403,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,10/2/2024 6:48,Legitimate,14,0,Evening
3125,7/2/2024 2:30,AIzaBMuVafOnqoDFWmhZGFhursyJrVhvJG,34,0.417669154,POST,/api/unknown,200,Python-Requests/2.26.0,Potential Misuse,7/2/2024 10:30,Legitimate,170,0,Night
3126,23/5/2024 10:38,sk-proj-WCf58y4QGdMAFDz6XLWw,85,0.719722434,POST,/maps/api/geocode/json,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,23/5/2024 18:38,Legitimate,170,0,Morning
3127,24/3/2024 1:55,AIzafnE0ptdejJoC8jtT8T9iJL3ZRgZdB4,54,0.91929048,POST,/v1/auth/login,200,Python-Requests/2.26.0,Potential Misuse,24/3/2024 9:55,Legitimate,270,0,Night
3128,22/7/2024 15:57,sk-proj-aU2asHWlGQGHjTUEIqot,149,0.721083559,POST,/maps/api/geocode/json,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Legitimate,22/7/2024 23:57,Potential Misuse,149,0,Afternoon
3129,8/12/2024 23:09,AIzagk8fwQ1XU84wb1nmkLMX8owGhtcNOI,54,0.887400492,POST,/v1/auth/login,403,cURL/7.79.1,Potential Misuse,9/12/2024 7:09,Legitimate,270,0,Evening
3130,24/7/2024 2:25,AIza7uXQNajSWnEdSCMPSBUyEEJE4y83FI,14,0.737927433,POST,/v1/auth/login,200,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,24/7/2024 10:25,Legitimate,56,0,Night
3131,1/10/2024 15:41,AIzabHvIFdf6PxQmAZwvsHdJH3zODgoI22,88,0.605523058,POST,/v1/chat/completions,403,PostmanRuntime/7.29.0,Legitimate,1/10/2024 23:41,Potential Misuse,616,0,Afternoon
3132,14/6/2024 16:18,sk-proj-62kV6wej3g0naKgF9HvG,6,0.703798999,POST,/api/unknown,403,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,15/6/2024 0:18,Legitimate,42,0,Afternoon
3133,3/5/2024 16:22,sk-proj-OpAjoMxOPuQuqascYiSc,70,0.201233,POST,/v1/admin/config,429,Python-Requests/2.26.0,Potential Misuse,4/5/2024 0:22,Legitimate,280,0,Afternoon
3134,21/5/2024 4:46,sk-proj-nN9RLhJwf5VkdcwLD3WO,51,0.105102525,POST,/v1/auth/login,429,cURL/7.79.1,Potential Misuse,21/5/2024 12:46,Legitimate,153,0,Night
3135,29/6/2024 3:43,AIzaXSdOvEogw6hmxaWjpyiDpoivij8ENJ,9,0.645470411,POST,/v1/auth/login,200,wget/1.21.2,Potential Misuse,29/6/2024 11:43,Legitimate,18,0,Night
3136,5/7/2024 17:30,AIzaVYcKirRQKEK1u4apbN1p7ncgNnGCiL,18,0.954132907,POST,/v1/auth/login,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,6/7/2024 1:30,Legitimate,162,0,Afternoon
3137,20/6/2024 19:07,AIzahKQw5CFtIfI5o2PE1QeWMm6DaKFvck,115,0.398178792,POST,/maps/api/geocode/json,403,Node.js/18.3.0,Legitimate,21/6/2024 3:07,Legitimate,805,0,Evening
3138,29/4/2024 22:28,AIzaBMuz9SZ3vGfmuPjRiBlvjtg3GtBS8N,44,0.955761375,POST,/maps/api/geocode/json,403,PostmanRuntime/7.29.0,Legitimate,30/4/2024 6:28,Legitimate,176,0,Evening
3139,28/6/2024 0:20,sk-proj-WI15Fl3wGOv6BwSwLf9O,11,0.356754309,POST,/v1/admin/config,403,Python-Requests/2.26.0,Potential Misuse,28/6/2024 8:20,Legitimate,88,0,Night
3140,2/3/2024 5:46,AIzaNNr1VFOFiqJHC9dm61QkmkKBdeYwvL,21,0.739447588,POST,/maps/api/geocode/json,200,cURL/7.79.1,Legitimate,2/3/2024 13:46,Legitimate,189,0,Night
3141,8/5/2024 18:26,AIzaQTMJVDOrrcdpOCbpjGBfgBwQoK7s3Q,75,0.486592616,POST,/v1/admin/config,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,9/5/2024 2:26,Legitimate,450,0,Evening
3142,27/5/2024 1:50,AIzaesFvesCH5uatxPozs6BcJEkSBaw4It,7,0.363861489,POST,/api/unknown,403,Python-Requests/2.26.0,Potential Misuse,27/5/2024 9:50,Legitimate,63,0,Night
3143,21/1/2024 23:44,sk-proj-GUniqMB7futhSshY2w5s,61,0.431237188,POST,/maps/api/geocode/json,429,Python-Requests/2.26.0,Legitimate,22/1/2024 7:44,Legitimate,549,0,Evening
3144,4/9/2024 2:21,AIzawW1sMigynfmWcHA3RhnZhSh75a7Qew,108,0.486811949,POST,/maps/api/geocode/json,403,Node.js/18.3.0,Legitimate,4/9/2024 10:21,Legitimate,756,0,Night
3145,8/10/2024 12:49,AIzazeYitd2HZ2IbtnoyOiSzOpPRggGvrM,115,0.775247425,POST,/api/unknown,200,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,8/10/2024 20:49,Potential Misuse,345,0,Afternoon
3146,23/7/2024 15:22,AIzaPcykeQpITk9PIqIqrX9HURCCqEaWIO,29,0.492071989,POST,/v1/auth/login,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,23/7/2024 23:22,Potential Misuse,116,0,Afternoon
3147,26/9/2024 6:56,AIzaWBQLcO0Y8AaAI2QVu4Srvnfu7bH9OF,138,0.118335657,POST,/v1/admin/config,403,wget/1.21.2,Potential Misuse,26/9/2024 14:56,Legitimate,690,0,Morning
3148,25/11/2024 22:09,AIza92EkWlKSQ0zrlY2CzV65uYdzn047cy,68,0.510016277,POST,/v1/chat/completions,403,Node.js/18.3.0,Legitimate,26/11/2024 6:09,Legitimate,272,0,Evening
3149,1/10/2024 12:32,sk-proj-5R7AHgVAM4MQ2O83q6XL,129,0.389934591,POST,/v1/chat/completions,200,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,1/10/2024 20:32,Potential Misuse,645,0,Afternoon
3150,13/2/2024 1:32,AIzaThY4pU2GsDAWvDgs21uhicLSsEDti8,21,0.925315472,POST,/api/unknown,200,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,13/2/2024 9:32,Legitimate,63,0,Night
3151,19/9/2024 0:16,AIza96uwFG5cI0qk6Ls4Lk9Be7LhE1BeEw,93,0.143187019,POST,/v1/chat/completions,200,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,19/9/2024 8:16,Legitimate,837,0,Night
3152,11/6/2024 11:12,sk-proj-0zvf2hCMIYGp36qzChyv,76,0.78486967,POST,/maps/api/geocode/json,403,PostmanRuntime/7.29.0,Legitimate,11/6/2024 19:12,Legitimate,76,0,Morning
3153,9/10/2024 11:24,AIzaY7C9ROM35E2u2LuEpugdM8mEq4ixp2,34,0.798414725,POST,/v1/auth/login,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,9/10/2024 19:24,Legitimate,34,0,Morning
3154,21/3/2024 0:18,sk-proj-0ZnqIhAgazTSuYdLHBKq,80,0.246524349,POST,/maps/api/geocode/json,403,cURL/7.79.1,Legitimate,21/3/2024 8:18,Legitimate,400,0,Night
3155,27/4/2024 3:14,AIzaUwThL0iZAE00P1KmLtYQleWdnWp16y,79,0.966666834,POST,/maps/api/geocode/json,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,27/4/2024 11:14,Legitimate,474,0,Night
3156,5/7/2024 0:53,AIzaU4gReURaArNzLSaObtCx6YbRxe6loo,71,0.891884908,POST,/v1/auth/login,200,cURL/7.79.1,Potential Misuse,5/7/2024 8:53,Legitimate,639,0,Night
3157,24/10/2024 4:11,AIzafWUQ00RPmTl9xz6kKWsl71KE7UAEKx,49,0.122296688,POST,/maps/api/geocode/json,403,PostmanRuntime/7.29.0,Legitimate,24/10/2024 12:11,Legitimate,49,0,Night
3158,25/1/2024 2:50,sk-proj-i6fizpPAYTKEn2UHvknD,113,0.621498931,POST,/v1/auth/login,200,Python-Requests/2.26.0,Potential Misuse,25/1/2024 10:50,Legitimate,113,0,Night
3159,10/5/2024 7:14,sk-proj-XkBqIL5I3QOYSrJzp09x,126,0.364187949,POST,/api/unknown,200,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,10/5/2024 15:14,Legitimate,126,0,Morning
3160,22/8/2024 15:45,AIza7cZQE1gAUfa8XYhjVPsm6wBf2iRlqT,4,0.441501256,POST,/api/unknown,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,22/8/2024 23:45,Potential Misuse,8,0,Afternoon
3161,26/12/2024 21:40,sk-proj-HdzRhJAuTY9oxWB472QX,55,0.889516441,POST,/v1/auth/login,200,wget/1.21.2,Potential Misuse,27/12/2024 5:40,Legitimate,55,0,Evening
3162,23/4/2024 15:47,sk-proj-0dzI8rs9rbS6kwC2Crxm,115,0.929797549,POST,/v1/admin/config,403,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,23/4/2024 23:47,Potential Misuse,1035,0,Afternoon
3164,1/6/2024 8:44,sk-proj-Edra1q7kGgLXmHA1x5Bz,52,0.184435608,POST,/v1/chat/completions,403,PostmanRuntime/7.29.0,Legitimate,1/6/2024 16:44,Legitimate,156,0,Morning
3165,22/9/2024 10:54,AIzawYVYvDs67yD61pnD7ExWXNP9FT6kl0,117,0.492670416,POST,/maps/api/geocode/json,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,22/9/2024 18:54,Legitimate,351,0,Morning
3166,14/5/2024 4:02,sk-proj-NxkQ9SJ6vzMbZ6sNoMWF,66,0.170202477,POST,/maps/api/geocode/json,403,wget/1.21.2,Legitimate,14/5/2024 12:02,Legitimate,396,0,Night
3167,24/5/2024 3:24,AIzaMtx5q7CTn8HzJoyEN4FLS1Y95Oiy5Z,105,0.745007143,POST,/v1/auth/login,200,Node.js/18.3.0,Potential Misuse,24/5/2024 11:24,Legitimate,315,0,Night
3168,4/10/2024 20:31,sk-proj-q7YAnZM0tuyCK59ZI3yu,78,0.910300337,POST,/api/unknown,403,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,5/10/2024 4:31,Legitimate,390,0,Evening
3169,10/2/2024 17:00,AIza7CoaEL4bPfZy1jPtfEPvCTRYBBBjnG,86,0.460942808,POST,/v1/admin/config,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,11/2/2024 1:00,Legitimate,344,0,Afternoon
3170,3/7/2024 22:44,sk-proj-ShkVeNKk9MTITCqh3Hxk,8,0.879752237,POST,/api/unknown,403,Python-Requests/2.26.0,Potential Misuse,4/7/2024 6:44,Legitimate,24,0,Evening
3171,24/4/2024 22:09,sk-proj-8Hdtc6sHsOyNZDW9ieYM,45,0.796828597,POST,/v1/auth/login,403,Python-Requests/2.26.0,Potential Misuse,25/4/2024 6:09,Legitimate,225,0,Evening
3172,24/9/2024 16:55,AIzab2oYpNaiOaVPUaSvCx5oJtlsef4uaN,61,0.520776089,POST,/v1/auth/login,200,Node.js/18.3.0,Potential Misuse,25/9/2024 0:55,Legitimate,244,0,Afternoon
3173,6/5/2024 9:50,AIzaeimnpiwTuUMHDlmTll4lZ5PbwPG6m0,143,0.466602883,POST,/v1/chat/completions,403,cURL/7.79.1,Legitimate,6/5/2024 17:50,Legitimate,858,0,Morning
3174,25/8/2024 5:17,sk-proj-qq9dIz6mfgVf4XrkTTvn,148,0.340799836,POST,/v1/chat/completions,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,25/8/2024 13:17,Legitimate,1184,0,Night
3175,10/11/2024 9:55,sk-proj-9JplhgCIUi7VKdwyKX2C,131,0.208462011,POST,/v1/auth/login,200,Node.js/18.3.0,Potential Misuse,10/11/2024 17:55,Legitimate,917,0,Morning
3176,24/9/2024 0:52,sk-proj-1jsRc098v9ZTUDPzfnio,113,0.109966558,POST,/api/unknown,429,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,24/9/2024 8:52,Legitimate,904,0,Night
3177,11/2/2024 4:16,AIzamPgQ66pmrS6HULHFHPB3eCsf6tuMSI,76,0.864746449,POST,/v1/auth/login,200,Node.js/18.3.0,Potential Misuse,11/2/2024 12:16,Legitimate,152,0,Night
3178,3/2/2024 20:41,sk-proj-425jqqnbYcy2SGMWTOgM,10,0.198928546,POST,/v1/chat/completions,429,PostmanRuntime/7.29.0,Legitimate,4/2/2024 4:41,Legitimate,20,0,Evening
3179,22/10/2024 22:37,sk-proj-iVNya37kajhl6YP3jLPy,113,0.308175577,POST,/maps/api/geocode/json,429,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Legitimate,23/10/2024 6:37,Legitimate,791,0,Evening
3180,28/1/2024 0:06,AIzaS4gNTNkanHVNYnrPAxsV5PDiFXjFrv,47,0.335593363,POST,/v1/admin/config,200,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,28/1/2024 8:06,Legitimate,329,0,Night
3181,20/7/2024 11:25,sk-proj-CRLiqHsOQVZ8KD1TTDbP,128,0.41443704,POST,/v1/auth/login,403,Python-Requests/2.26.0,Potential Misuse,20/7/2024 19:25,Legitimate,512,0,Morning
3183,18/10/2024 16:08,AIzaRL7GvV0QIsC5xElDy4SJlByBVNhped,72,0.244484732,POST,/api/unknown,200,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,19/10/2024 0:08,Legitimate,288,0,Afternoon
3184,14/2/2024 11:40,AIzaEDklF1p6mMLalw4iswJf67pJ7TeOlW,114,0.148129033,POST,/v1/admin/config,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,14/2/2024 19:40,Legitimate,456,0,Morning
3185,28/11/2024 2:43,sk-proj-VTx79NtTaO5WcEYRGqzM,147,0.46698381,POST,/v1/admin/config,200,Python-Requests/2.26.0,Potential Misuse,28/11/2024 10:43,Legitimate,735,0,Night
3186,11/12/2024 6:20,AIza4cFdxUfPIJqc0gmenF9XvxyrIAnLbo,118,0.629520495,POST,/v1/admin/config,200,Googlebot/2.1 (+http://www.google.com/bot.html),Potential Misuse,11/12/2024 14:20,Legitimate,944,0,Morning
3187,16/3/2024 9:03,AIza0721Ynyv5oUUTuw1HsSQnBncVeL87B,89,0.473864033,POST,/maps/api/geocode/json,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,16/3/2024 17:03,Legitimate,712,0,Morning
3188,14/2/2024 4:44,sk-proj-13juCEwivM3hNvKl9fTM,138,0.697385802,POST,/maps/api/geocode/json,200,PostmanRuntime/7.29.0,Legitimate,14/2/2024 12:44,Legitimate,828,0,Night
3189,6/8/2024 10:15,sk-proj-hckFvZbk4Zi0GgO3viLX,5,0.455208484,POST,/v1/admin/config,403,PostmanRuntime/7.29.0,Potential Misuse,6/8/2024 18:15,Legitimate,25,0,Morning
3190,25/6/2024 16:21,sk-proj-3V1XeluI987B7dZLKpSj,135,0.840465935,POST,/api/unknown,403,Node.js/18.3.0,Potential Misuse,26/6/2024 0:21,Legitimate,1080,0,Afternoon
3191,6/1/2024 22:30,AIzaJHv0uvBQaxjoHoTA5df3nTMVrwWexz,64,0.214764461,POST,/v1/auth/login,403,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,7/1/2024 6:30,Legitimate,512,0,Evening
3192,8/6/2024 8:24,sk-proj-qcgctNksK4wZh2Jp4sKi,22,0.742627585,POST,/v1/auth/login,429,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,8/6/2024 16:24,Legitimate,88,0,Morning
3194,13/1/2024 23:22,sk-proj-zqyzwvdKDFxwPcPatCZr,90,0.98329923,POST,/v1/chat/completions,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,14/1/2024 7:22,Legitimate,720,0,Evening
3195,2/11/2024 19:47,AIzaqz4Gn9oOxOp7eMTRjso9c5BusBpWvn,68,0.805399097,POST,/v1/chat/completions,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,3/11/2024 3:47,Legitimate,476,0,Evening
3196,2/7/2024 11:21,AIzaFdOod3GpvH41E5uSJ1NeRotCY8uWWP,121,0.424478371,POST,/v1/admin/config,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,2/7/2024 19:21,Legitimate,726,0,Morning
3197,3/12/2024 0:22,sk-proj-9sEfAMWG04cyBVOflTZB,48,0.195512904,POST,/v1/chat/completions,429,wget/1.21.2,Legitimate,3/12/2024 8:22,Legitimate,384,0,Night
3198,5/6/2024 12:40,AIzauUg74bwQ9RXDYyzhloBPChYVaQ8gtg,15,0.945726819,POST,/v1/admin/config,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,5/6/2024 20:40,Potential Misuse,135,0,Afternoon
3200,11/9/2024 2:46,sk-proj-7oKU1GmbM1eKYSC5N43l,20,0.827003354,POST,/v1/admin/config,403,Bingbot/2.0 (+http://www.bing.com/bingbot.htm),Potential Misuse,11/9/2024 10:46,Legitimate,40,0,Night
3201,24/12/2024 14:43,sk-proj-sfoTE33vT4b2wqEawxw4,131,0.141378405,POST,/v1/chat/completions,429,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,24/12/2024 22:43,Potential Misuse,917,0,Afternoon
3202,8/4/2024 13:22,AIzaVo2UpqWGXDcvM0XTLY4EaOUXqxfbSS,80,0.845385414,POST,/api/unknown,200,wget/1.21.2,Potential Misuse,8/4/2024 21:22,Potential Misuse,720,0,Afternoon
3203,1/7/2024 11:16,AIza23xAr3dpu6QeQOg3Z2nD2sFxJUGxin,5,0.916533563,POST,/v1/chat/completions,403,wget/1.21.2,Legitimate,1/7/2024 19:16,Legitimate,40,0,Morning
3204,9/12/2024 14:59,sk-proj-8EVRGSqBp3iOgJn9faIf,133,0.199964277,POST,/v1/auth/login,429,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,9/12/2024 22:59,Potential Misuse,399,0,Afternoon
3205,17/10/2024 18:23,AIza3vPJh3HVZMLMgYJVwkxwoOoSG5cJgi,106,0.874092729,POST,/v1/chat/completions,200,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,18/10/2024 2:23,Legitimate,424,0,Evening
3206,9/10/2024 13:58,AIzaDMg3WBIRa6HVhJ6hyZUFPkcROfsICk,89,0.720633587,POST,/v1/admin/config,403,Scrapy/2.5.1 (+https://scrapy.org),Potential Misuse,9/10/2024 21:58,Potential Misuse,623,0,Afternoon
3207,27/10/2024 16:56,AIzaZmQAU3mwKOX0MgKgFJrwsR0AqswQAc,66,0.344542077,POST,/v1/admin/config,200,wget/1.21.2,Potential Misuse,28/10/2024 0:56,Legitimate,396,0,Afternoon
3208,11/5/2024 6:05,AIzag3v3GmrLGS6RX39FGx9cLmLFzMlQA3,55,0.493117755,POST,/v1/auth/login,403,wget/1.21.2,Potential Misuse,11/5/2024 14:05,Legitimate,330,0,Morning
3209,21/5/2024 17:21,sk-proj-NvRKIGzNcZuCoflqZtvt,99,0.411590822,POST,/v1/admin/config,200,"AppleWebKit/537.36 (KHTML, like Gecko)",Potential Misuse,22/5/2024 1:21,Legitimate,693,0,Afternoon
3210,21/12/2024 11:02,AIzaTEdq2GvamULME1WQyYe9gEMO6F2nlD,79,0.170408036,POST,/api/unknown,403,Python-Requests/2.26.0,Potential Misuse,21/12/2024 19:02,Legitimate,316,0,Morning
3211,14/10/2024 5:49,AIzaKchDlNcJwTJjdzJEtMZ9RK8uDGtC46,7,0.640077736,POST,/maps/api/geocode/json,403,Googlebot/2.1 (+http://www.google.com/bot.html),Legitimate,14/10/2024 13:49,Legitimate,7,0,Night
3212,17/7/2024 3:38,AIzagTw0gdoQoKgdzjkvdAwL8FMvisjhBA,15,0.374578852,POST,/api/unknown,403,Python-Requests/2.26.0,Potential Misuse,17/7/2024 11:38,Legitimate,75,0,Night
3213,6/11/2024 4:03,AIzavV3ekm566X4HSn4DVDLWUNCdfevHl7,32,0.175583172,POST,/api/unknown,200,Node.js/18.3.0,Potential Misuse,6/11/2024 12:03,Legitimate,96,0,Night
3214,8/5/2024 5:59,sk-proj-AcuNYz5IlnLhQfM2l1QJ,15,0.493549702,POST,/maps/api/geocode/json,403,"AppleWebKit/537.36 (KHTML, like Gecko)",Legitimate,8/5/2024 13:59,Legitimate,30,0,Night
3215,13/1/2024 13:42,AIzaU2BvGhM4hULofgWMlqKMPu48EmaWts,25,0.389520294,POST,/v1/chat/completions,403,Node.js/18.3.0,Legitimate,13/1/2024 21:42,Potential Misuse,225,0,Afternoon
3216,11/12/2024 19:28,sk-proj-ea7NtBJiudFPM9hkrVqA,97,0.915633141,POST,/maps/api/geocode/json,429,Scrapy/2.5.1 (+https://scrapy.org),Legitimate,12/12/2024 3:28,Legitimate,582,0,Evening
3218,1/8/2024 11:18,AIzayZia3YLNIcOZEgqWUNa1rJUXdDAbMu,46,0.676003784,POST,/api/unknown,403,Mozilla/5.0 (Windows NT 10.0; Win64; x64),Potential Misuse,1/8/2024 19:18,Legitimate,230,0,Morning
3219,8/2/2024 16:15,sk-proj-Bl2AbRQsPjr3sXfGqPsB,78,0.434937097,POST,/maps/api/geocode/json,200,Node.js/18.3.0,Legitimate,9/2/2024 0:15,Legitimate,156,0,Afternoon
