Rate Limiting,Endpoint Entropy,HTTP Method,API Endpoint,HTTP Status,User-Agent,Token Used,Method_POST,Time of Day,Classification Label,New Time of Access,API_Key
143,0.710041725,POST,/app/config,200,PostmanRuntime/7.29.0,3207,1,Afternoon,1,19/2/2025 16:50,sk-proj-6BtpwIhuFUZgcPJFgA038QoIvSFGihgtWJyOYTD4OlQnOJYM
1,0.290246159,POST,/api/product,200,Mozilla/5.0,7,1,Morning,1,19/2/2025 6:56,sk-proj-zxKwltr7UfvVvoNCU45tkgC1GZmQHICJTR7IhJHChA8EM3em
73,0.300136911,POST,/v1/chat/completions,403,Mozilla/5.0,462,1,Afternoon,0,17/7/2025 13:20,sk-ant-api03-FLRRBBBOFC7rpq7elcyCTeCpHnBmX1SijaOi5N2yien7s54D
108,0.96887077,POST,/admin/settings,325,Mozilla/5.0,3455,1,Afternoon,1,19/2/2025 16:53,sk-proj-4oMnVLNoFudDeLdslhk6SksROlztEuxJNoO1iNWeYZudKlfl
141,0.386222933,POST,/v1/chat/completions,403,curl/7.64.1,1043,1,Afternoon,0,20/7/2025 14:03,sk-ant-api03-3K0VWFO4bn2UPQrJeOLVeUpfcJGUzH3ghjJS7OQDiP9wdvdx
133,0.760932751,POST,/v1/authenticate,403,Mozilla/5.0,1580,1,Afternoon,1,19/2/2025 15:16,sk-proj-b1pUnGp6VzI6eSYh7Is6EAvkhxbzh5YYPzVM8CjG0NtAeXhL
131,0.515950862,POST,noisy_value_51,429,Mozilla/5.0,4203,1,Night,1,19/2/2025 21:49,sk-ant-api03-Dcm0eNpuSdw_As169wdn9l5yaNklZedK4GXxhqZ86BVvaYON
36,0.813035777,POST,/api/admin,490,Mozilla/5.0,844,1,Afternoon,1,19/2/2025 12:17,sk-proj-590GfVPwDOIBYlVc5SjfI8WP85VDMK1JeGV7a8sLJm6XD7pm
97,0.533593861,POST,/api/user,403,Java/1.8.0_201,2053,1,Afternoon,1,19/2/2025 12:39,sk-proj-IcSGqTVU5S8Eljj30tVNLWi2woCgRyBgqVmPZHXDOEnLTcaL
3,0.966211843,POST,/api/product,200,Mozilla/5.0,87,1,Night,1,19/2/2025 1:39,sk-ant-api03-u8auUzPIKVAJdvjXNKmto3h4vBqDpZpxVxqIaTG8qUIltCvr
44,0.294106498,POST,/api/v2/data,403,PostmanRuntime/7.29.0,296,1,Night,1,19/2/2025 21:01,sk-proj-2TyI78J4o7W2pAUe4nIrwhdRPP5AEsN2Jh8EtxCuUiPxWflt
46,0.198123128,POST,noisy_value_903,429,PostmanRuntime/7.29.0,622,1,Morning,0,12/1/2025 6:24,sk-proj-BHrQ9MfNAX6OQZQ6UDWzH6iAyvUnVSFGhL8NuXxdqDsP9RDH
46,0.844944472,POST,noisy_value_119,429,Java/1.8.0_201,1942,1,Night,1,19/2/2025 0:22,sk-ant-api03-Nj0A2no_5FrnlYtDgKMnRx7t3MGdemPAeFedbmhEcZvJLiVU
68,0.767669797,POST,/v1/chat/completions,200,noisy_value_931,831,1,Morning,0,22/9/2023 5:50,sk-ant-api03-l0B6voeJudJ5eItHN2NmAWmweNMB5DHfuESbYq4i9gRoWXAV
86,0.495557,POST,/signup,437,Mozilla/5.0,425,1,Afternoon,1,19/2/2025 12:23,sk-ant-api03-kboArZzTBKepoCucP8ZfdbhltI0f7UnLY5OoMqXCQSrkRaJs
86,0.388069825,POST,/v1/authenticate,403,noisy_value_581,744,1,Evening,1,19/2/2025 18:57,sk-ant-api03-qIpb3KZ4qVx6shH26fUxCSGPNbJbW04TnJDuV5gbVgCZe9Wy
68,0.781932336,POST,/v1/authenticate,200,noisy_value_835,1531,1,Morning,1,19/2/2025 10:22,sk-ant-api03-jgJLZ0jQFCznytWaXpJUqPQ6AdCCFdqi48zJLEnqiSUrESI7
699,0.631045,POST,/api/admin,429,noisy_value_132,566,1,Morning,1,19/2/2025 8:18,sk-proj-u5uMWE7wBtMTGJjOMnA3g3mj8hCBpMy53UnIo97XWd08JT9V
58,0.820242507,POST,/api/admin,379,Mozilla/5.0,445,1,Night,1,19/2/2025 2:47,sk-ant-api03-qCjYsmh2QMBYUcKowTOrLQgKQZCR9iOdEu_eFagkVsTWGsVZ
139,0.497633688,POST,noisy_value_373,403,Mozilla/5.0,3516,1,Morning,1,19/2/2025 11:13,sk-ant-api03-CXPuTuWMu14FoPPINo7nST_me2KYdmeyH1l76bQ5c_0EdfiJ
69,0.199945134,POST,/api/admin,232,noisy_value_491,691,1,Afternoon,1,19/2/2025 12:01,sk-ant-api03-xbxyH3Oja_QKMRffT6Sj_PH8RssJWyZFIisRQguAcvd9u4_E
111,0.871861532,POST,/api/product,200,Mozilla/5.0,2946,1,Night,1,19/2/2025 4:59,sk-ant-api03-ddh0rvtSORkFQcbardiHsnLMIsLHc4qhyhX67qpjkPeHzDQq
146,0.725366892,POST,noisy_value_887,321,Mozilla/5.0,767,1,Night,1,19/2/2025 21:29,sk-ant-api03-pv6OgORxs5dQH38GBkycw84cs3kOaNx5IsH7UOYWLi1Tqwf2
88,0.825835769,POST,/v1/chat/completions,403,Python-requests/2.25.1,2307,1,Afternoon,1,14/12/2023 15:14,sk-ant-api03-bg4NKFHIowm8GvEIwF4NMrFCZTwV6CeVEJZoVTFGk8TTWe0Q
77,0.377555583,POST,/system/health,364,noisy_value_82,638,1,Morning,1,19/2/2025 11:18,sk-proj-jUgfnAk29z1Vr7pEAUYz4z63fn6S5fId7F1PhcRzH68Fd0Lu
93,0.316076114,POST,/v1/chat/completions,283,PostmanRuntime/7.29.0,1659,1,Evening,0,26/12/2023 17:22,sk-proj-Jd8CQUVrCUn0BrX6EyWd0FCXhuQuoGrHbN9bu0RjHSbXSouV
27,0.557609657,POST,/data,200,PostmanRuntime/7.29.0,127,1,Night,1,19/2/2025 23:06,sk-proj-6CT0aErpiZhsGOBq4IvRHu4OI8VZLLtYW9Yuas4o6AiJa52f
75,0.910275556,POST,/data/summary,329,Mozilla/5.0,1297,1,Morning,1,19/2/2025 8:39,sk-ant-api03-xjc8OacgdvOx3331HjCuCAcWmQtmKvjKbVClLYn2I7yWp49l
133,0.203870932,POST,noisy_value_300,403,Mozilla/5.0,1110,1,Morning,1,19/2/2025 5:46,sk-ant-api03-2uhaxJ6SBu90xGpYGAcjlgmkspJy81V7mFdvkloV_n1pm5Az
110,0.208495758,POST,noisy_value_177,403,noisy_value_575,864,1,Afternoon,1,19/2/2025 12:56,sk-ant-api03-tCGd0KCABfqB_uPmI0bwrnjOmiLI0Tp5v3vXlEPqIC2k_jde
85,0.629067261,POST,noisy_value_300,240,noisy_value_271,343,1,Afternoon,1,19/2/2025 12:17,sk-proj-7LaPldRUTBll23sm6oEDHC1D6sZWh8Rcz1qyiyI2pALtrRpA
19,0.393126254,POST,/metrics/usage,200,Mozilla/5.0,286,1,Morning,1,19/2/2025 9:04,sk-proj-UcBfySQkoFNiVrwWBnQxWKEasHi9bl4z7g9SgQll2vaJUYy4
43,0.1886694,POST,noisy_value_453,414,noisy_value_317,1320,1,Morning,1,19/2/2025 7:26,sk-ant-api03-2olQfqdVFqKXgk_XaaL6Vr8zTmIRVAw2LT8uDN59pTRrhg8L
3,0.543446152,POST,/admin/settings,403,noisy_value_13,56,1,Morning,1,19/2/2025 8:31,sk-proj-ttJvwvmIy5cyaCIg7WkJvTmD87gQwDd0KNI3LEMKjmq7htSd
29,0.342303659,POST,/system/health,403,Mozilla/5.0,965,1,Morning,1,19/2/2025 8:29,sk-proj-w3ZRDRWaeFWl3BsFiD3XeZCACP1mDT4c0tZYGVB2QotK4wDi
52,0.888828453,POST,/metrics/usage,200,noisy_value_686,99,1,Morning,1,19/2/2025 11:28,sk-ant-api03-jdTdu5NseKT1oQKP4dCDc6LtZaFU42pDf5KP5sIAHuIBJ7vh
61,0.139879157,POST,/v1/chat/completions,403,PostmanRuntime/7.29.0,185,1,Morning,0,6/10/2024 9:18,sk-proj-w2q55p83hXy5KknLboxv5lSYLuDboqEAn2A3lqhUTbe8S4FI
97,0.852618171,POST,noisy_value_645,403,noisy_value_270,1288,1,Morning,0,10/8/2025 10:05,sk-proj-TwjNmikTS064PY2isP8ApRBswnLo4ftx3opqk2FhZbbZHyB4
122,0.706732625,POST,/v1/chat/completions,200,noisy_value_755,775,1,Night,1,15/10/2024 0:32,sk-ant-api03-1cCG52Omka2kOve8qlFrVOiZoi8vsMbc6EBiPSg_7UP9erzR
28,0.352312763,POST,/app/config,403,noisy_value_211,336,1,Afternoon,1,19/2/2025 14:13,sk-proj-uV13STanXdNCjcrYdERGsILjEdXszRe4zFWgT6NYUPombaAd
109,0.424727395,POST,/v1/chat/completions,429,Java/1.8.0_201,221,1,Afternoon,0,17/1/2024 12:48,sk-ant-api03-tfrVIJiVdFFr9EVhIXiLhwVSQGyHXX9f5EQXZM0BsIjVEWn9
467,0.601038,POST,/v1/chat/completions,200,Mozilla/5.0,319,1,Night,1,19/2/2025 22:11,sk-proj-R8lewBZbiBfPu2JenR2ajWF1dxWMPjD9bD1pnlp777DOi1Ac
33,0.73084092,POST,/api/user,411,PostmanRuntime/7.29.0,99,1,Night,1,19/2/2025 1:17,sk-ant-api03-uMm0_kOjBM7clZSBmi024l4OsfEAod0ZARWsykEM_zyddktJ
83,0.73201965,POST,/v1/chat/completions,200,Java/1.8.0_201,1110,1,Afternoon,0,5/11/2025 16:48,sk-ant-api03-Qr8FegeN3oFKjjd7YT57fqzBRwy5mQ7drH_Uqrw5qhK18edu
51,0.757412018,POST,/api/product,403,PostmanRuntime/7.29.0,1945,1,Night,1,19/2/2025 4:13,sk-ant-api03-pmUHglQShiSHPhTqdL995hH9UUp3skS0hEw3stmEwLiyp_mW
75,0.853748074,POST,noisy_value_300,200,noisy_value_491,925,1,Afternoon,1,19/2/2025 14:24,sk-ant-api03-BQE7nDA81vDEP8XIbeUxXQVeXstNi8dM_W569p2bhRwZLDVn
43,0.395708004,POST,/admin/settings,403,Mozilla/5.0,1587,1,Evening,1,19/2/2025 20:44,sk-proj-mGtiRSWoi2aqBtvjvzsoy71sW9J57Syb55VKNUGzfwpFw7y6
128,0.807110921,POST,/api/admin,200,Mozilla/5.0,490,1,Morning,1,19/2/2025 7:11,sk-ant-api03-asIC7Mlb2oPSsZCEa5iPN2nzxAPNGoAvUD9PW4v7tNfL7rXU
79,0.437370249,POST,noisy_value_917,403,noisy_value_581,470,1,Morning,1,19/2/2025 11:53,sk-ant-api03-IrlJOqES3Hkv6XZNNHM3rJGDDeUAEj6FCRngmqUGkAtQxQVb
96,0.255355191,POST,/notifications/list,429,noisy_value_835,297,1,Morning,1,19/2/2025 5:10,sk-proj-juEDgoLB4bB0q3Y55L2Hkucaqi6zD6USLeaHqici4SGUisXy
36,0.780061072,POST,noisy_value_620,397,Python-requests/2.25.1,488,1,Morning,1,19/2/2025 9:09,sk-proj-XMFboRp4NEVRMYF59lzMEtcM7igI9gkRFbankmcLX9L2mEPy
124,0.210306287,POST,/v1/chat/completions,200,noisy_value_464,1090,1,Morning,0,5/10/2023 10:47,sk-proj-3SGN7ekZ4LNtWKShrxNEMPBRU6RrovLto3j0QLTTU8DN6ySj
84,0.385812157,POST,/api/product,200,Mozilla/5.0,1049,1,Afternoon,1,19/2/2025 13:59,sk-proj-1RdmmWRCmvSXEAhHqKNFPuhXSPL4ei7gXBg2eZ9YqNT6b2PO
35,0.135927834,POST,/data,403,noisy_value_835,1260,1,Afternoon,1,19/2/2025 16:35,sk-proj-nMFZL7SSez319ravyjDiRjuhU425zE9SLQMjZFelceLCJwQ3
13,0.396333522,POST,/data/summary,403,Mozilla/5.0,198,1,Night,1,19/2/2025 22:39,sk-proj-YeAiWmJxEEls941eTMn1Uwl4XjB1LjGUSJlJdHvA4egsCllR
58,0.918163487,POST,/notifications/list,200,noisy_value_993,223,1,Night,1,19/2/2025 1:19,sk-ant-api03-gJ9Hwq7LZAo5NKjn6fYJHvB2obJ8cWkvPU1tPLEZCoPfhh31
107,0.506436236,POST,/api/user,336,Mozilla/5.0,1586,1,Afternoon,1,19/2/2025 16:03,sk-ant-api03-7T0McPIM9udOZiKYrDJ76AQrBE0YsKEb9lCX6GUYBMCaXaCK
9,0.67225317,POST,/signup,403,noisy_value_780,57,1,Afternoon,1,19/2/2025 13:05,sk-proj-jTjvAtg1H8W0dtx3AJ0AfIIM3slQmeunlJQESRKvNzincYEk
79,0.954960274,POST,/api/admin,200,Mozilla/5.0,340,1,Morning,1,19/2/2025 9:13,sk-proj-usCsm7ofyxnVgOV9YilSXasBG8Ga3gruNK1Wa0qaCOdlmMxa
95,0.278756567,POST,/v1/chat/completions,429,Python-requests/2.25.1,2664,1,Morning,1,10/5/2025 10:46,sk-proj-SGwatSQeHvvyUvRj62Z8IyoUxFmlJ01fknqJSv13HmC8IFZE
143,0.220139354,POST,noisy_value_29,429,curl/7.64.1,592,1,Morning,1,19/2/2025 6:50,sk-ant-api03-vdPzcR30KYyUzdBSQ0neUJr243wzaYAkAgumVS2IVwwkzbKh
423,0.180685,POST,/signup,429,Python-requests/2.25.1,2678,1,Night,1,19/2/2025 21:09,sk-ant-api03-2QaHfdlfpzTuUAnq92sm5q8rXQ9V2ltErQ0q69KytrRD1TYF
113,0.362295381,POST,/notifications/list,403,noisy_value_496,4472,1,Night,1,19/2/2025 0:53,sk-proj-gq8jtLGxenE3nRSbcFbhDmRFacGXwrHrKHDNOMo8rhHgYl59
79,0.159431901,POST,/api/admin,490,Mozilla/5.0,1954,1,Night,1,19/2/2025 21:25,sk-ant-api03-2j1HAPqF5pU_dwov1MzW8eMMPeMiEadke3kcdLMbCONZeaiA
123,0.571772645,POST,/v1/authenticate,403,noisy_value_952,3336,1,Night,1,19/2/2025 2:00,sk-proj-R2BXfUzITJdyXuzWUmTChaspqQHvTEfzhOdLTs8qVX51bwxC
112,0.604209218,POST,/notifications/list,204,Mozilla/5.0,440,1,Night,1,19/2/2025 2:32,sk-proj-k9uLZhOniBxuKQN8GRG8VAIhcNNj6Q2uPaaECQLEvB9PNVqR
77,0.346115757,POST,/api/product,429,PostmanRuntime/7.29.0,351,1,Evening,1,19/2/2025 18:14,sk-ant-api03-01EVlKrJrgCoxTtYuNs7YzxRtzIiHYHfwKWedU1Dzpr1rAQe
61,0.628099001,POST,/app/config,200,Mozilla/5.0,1845,1,Morning,1,19/2/2025 11:15,sk-ant-api03-sKL182T_8mT7ikDr_rUjh5CZQ24htmJV0_T9DxEwxnzgqaf2
68,0.244249553,POST,/user/profile,429,Mozilla/5.0,1976,1,Night,1,19/2/2025 22:57,sk-ant-api03-uUfIIsGRnnwTab9UKp92t6EaIt11GqJmI5LzWWJk7P84m1Tx
79,0.499302431,POST,/v1/chat/completions,429,noisy_value_901,1646,1,Afternoon,0,10/7/2025 16:12,sk-ant-api03-5T62R8dZPHxsBhEmI08GTMDTr85SPf7Nt113Fn7oSUabfDSQ
116,0.992490479,POST,/api/user,429,Mozilla/5.0,890,1,Night,1,19/2/2025 4:27,sk-ant-api03-FgENhYJQCmfZzJP8YFwgI4AycX9x3ruoUDYsm9gkHn04t2E4
64,0.61854852,POST,/api/user,429,Mozilla/5.0,780,1,Night,1,19/2/2025 2:47,sk-proj-OljFcXRHLpE163M5jLd0C0N2KYKc0qC9eD9511yLB1uBOPoY
86,0.196873531,POST,noisy_value_229,323,noisy_value_272,1997,1,Evening,1,19/2/2025 17:26,sk-ant-api03-piJ3BPoW3YWvJM8VdEoE46GRTLAKrm59WAda1DQCECz0KqVY
32,0.974886744,POST,/v1/authenticate,200,Mozilla/5.0,1017,1,Night,1,19/2/2025 2:21,sk-ant-api03-Q7Zn4oY9Tfwg2sjfiNs1VMO_SOfX0yh62ZIIYMZZV6GGSDNY
381,0.622107,POST,/v1/chat/messages,209,curl/7.64.1,116,1,Night,1,19/2/2025 22:38,sk-proj-c7h1SF4pSrWMxG7c4b13i0NJO0h4jVnkDGQrSUCfwk31Qg1u
124,0.665491233,POST,/service/status,403,Mozilla/5.0,3219,1,Night,1,19/2/2025 4:47,sk-ant-api03-mqpSY5ayiqls21St7nOu2zN22LH6d6BwsHxYTlBklPqS6Jdy
145,0.429459605,POST,noisy_value_781,429,Mozilla/5.0,580,1,Night,1,19/2/2025 3:39,sk-ant-api03-7VHz2AcapTiv7zLPiFeHELV5d2BQA2GVmNsNSTJx1Xzccqpv
127,0.512451235,POST,noisy_value_236,257,Java/1.8.0_201,328,1,Morning,1,19/2/2025 7:10,sk-ant-api03-MRHfYfPbxCMzHiNYVuUUDRz2pylFYc3BHhK_aDNLZka3_i50
76,0.849654459,POST,noisy_value_453,403,Mozilla/5.0,2441,1,Afternoon,1,19/2/2025 16:12,sk-proj-FttYIIiYmiBYHr7Hg6gvDa9s4GXSBVcev4uIhTy0acnwKzOP
148,0.91165633,POST,/v1/chat/completions,200,Mozilla/5.0,633,1,Night,1,27/12/2024 23:23,sk-proj-MNqNsDWqQuHRBh0vX80jeP3PIAQ5uXwQR9INjwWSiEaLG8Nz
66,0.977577545,POST,noisy_value_790,200,Mozilla/5.0,174,1,Afternoon,1,19/2/2025 15:54,sk-ant-api03-3XwxefyG6nvJB_bPPFRjm_fzN7WS0UHQl67synOcP5558ovg
19,0.600959628,POST,/api/user,200,Mozilla/5.0,496,1,Afternoon,1,19/2/2025 15:42,sk-ant-api03-cvVmQMtDD5y1m1UX1tCkWU_PevxVnkPeygVclIckvUYGeUjF
76,0.566406548,POST,/api/product,200,Python-requests/2.25.1,861,1,Night,1,19/2/2025 21:21,sk-ant-api03-2TwuSy6pS62lnycmAWRho7NIOxbJZJWBBCSqCo4IUKlZUmHq
64,0.9230173,POST,/notifications/list,429,noisy_value_147,1294,1,Night,1,19/2/2025 4:59,sk-proj-ofk6mPT7onfXpZ1VkEAMjPVqx1SUYoA9FLWvPwiqrluW3AES
794,0.507952,POST,/system/health,429,noisy_value_587,2598,1,Afternoon,1,19/2/2025 15:58,sk-proj-ATtAdecSKMoSHVIoAxGvVkBQ5egXWgzQRpDu2k2ns9Bmaf5r
24,0.418944843,POST,/data,403,Mozilla/5.0,159,1,Night,1,19/2/2025 22:02,sk-proj-XAWPv6Q8KB2imOuz2SMvJmDrjVwdc3cIO9oC553yUJX3OJdL
19,0.209423457,POST,/api/v2/data,200,Mozilla/5.0,497,1,Night,1,19/2/2025 3:35,sk-proj-JjZ0YboSDmcqNl6QQKAHInoSyHwZXmy3YnLHygEvv4OeqVm6
53,0.721129164,POST,/api/product,200,Mozilla/5.0,1299,1,Evening,1,19/2/2025 17:12,sk-ant-api03-BH58S0dCsUrL4IezwG0XK7fDqtucpuQ0tZ5fCSeKXk4upGIP
12,0.663883308,POST,/api/product,403,Mozilla/5.0,321,1,Night,1,19/2/2025 3:29,sk-proj-kgwIopcrdnM16eFKFaT5139uehn1AVEmYy7VvknsloQQxcV5
385,0.904314,POST,/v1/chat/messages,404,noisy_value_254,1149,1,Morning,1,19/2/2025 5:46,sk-ant-api03-jkhTAts0cyVA3dHlMcW_tE0HFPFs_xYALa_ohyNlTkzKaDFe
132,0.391898185,POST,/v1/chat/completions,354,PostmanRuntime/7.29.0,2200,1,Afternoon,1,6/9/2025 13:24,sk-ant-api03-bEwP3gHAVvnOdh6sMWajVafwdkzZsMyGbv7ZbMPE000_T220
109,0.424727395,POST,/v1/chat/completions,429,Java/1.8.0_201,445,1,Morning,0,29/3/2025 8:40,sk-ant-api03-7TqQaH4bPXAUWiBUT_RLtK2hmo6lgVC29nHdi3RL9yUXkocv
71,0.544614,POST,/signup,429,noisy_value_182,2861,1,Night,1,19/2/2025 21:27,sk-ant-api03-HUKe0f5598fnv9NRoyO1rLIgS7rj7KE4ZLsqeNAgLl8q7H7G
78,0.83077339,POST,/app/config,200,noisy_value_649,2620,1,Night,1,19/2/2025 3:55,sk-proj-bzH96eCwnyQ4RgNbFjVQj7az44UxD6abFZZlmGGlpdgQmSJN
143,0.928211979,POST,noisy_value_177,226,Java/1.8.0_201,1890,1,Morning,1,19/2/2025 7:23,sk-proj-uS7o0RlvZS0FCPLM3Hp0WCfsBJkrOFvF1Wy3DI7IXBEk1CLV
120,0.576326973,POST,/metrics/usage,200,Mozilla/5.0,1178,1,Morning,1,19/2/2025 6:10,sk-ant-api03-AGKFv6qNJNVhfEXfXR1h7M099M6CpuQ6ds43X3IzXkJHysOI
3,0.6532034,POST,/api/user,429,noisy_value_72,13,1,Night,1,19/2/2025 4:41,sk-ant-api03-KSEWLsDKN3y2qQbBkGrBXiXrYB2WKa8ukz5FtZ70M7JfU5Et
143,0.138792012,POST,/api/product,487,Python-requests/2.25.1,421,1,Morning,1,19/2/2025 6:45,sk-proj-v6EX94eXxgDp1CvrBLXWHwxZ6DwLD73nXJhDxSjGFbs4Wkbl
99,0.59196086,POST,/api/product,363,noisy_value_600,1101,1,Morning,1,19/2/2025 6:27,sk-proj-jjF87PbvRY1LaSqN8e2W2qIhawxVyBI3JnlXwKwi3HusWdiE
125,0.603402501,POST,/v1/chat/completions,403,Java/1.8.0_201,2464,1,Night,1,28/4/2024 23:36,sk-proj-zXXD2mBEqrjKDggyQEo2xM9nMlKUOt7xN3agyLS6287azjqf
127,0.279213894,POST,/api/admin,200,Mozilla/5.0,2168,1,Night,1,19/2/2025 1:02,sk-proj-z3uBU5wj039lVmmsB38rNRrKmaDqTbbuJzyAggKJrCJTedZA
95,0.234257631,POST,/v1/chat/completions,200,Java/1.8.0_201,1215,1,Afternoon,0,12/1/2025 16:26,sk-proj-C0orCF4f0QhwVUVmM4QGWrOxUp164emKk0GUPWoHUmA7W7fd
77,0.753049485,POST,/api/product,487,Mozilla/5.0,1551,1,Night,1,19/2/2025 22:38,sk-ant-api03-QmdpGLc5fh2sMCkt_KQXIUamaMKaiYDMq7Y7UUSogE2z7oOb
51,0.807309815,POST,/api/admin,329,Python-requests/2.25.1,974,1,Morning,1,19/2/2025 6:29,sk-ant-api03-p3k4hH9NX3C_VBI_XYtmL9vMznjH8a1K9L0gp8scPj5ZUser
98,0.627469084,POST,/v1/chat/completions,403,Python-requests/2.25.1,1708,1,Morning,0,28/8/2024 6:38,sk-proj-obVbgJL7fOQe7jurIifMUZycGqIS62USbF1UnBoT0DHbgs7c
73,0.599178931,POST,/v1/chat/completions,429,Mozilla/5.0,849,1,Morning,0,10/4/2023 9:40,sk-proj-IFFa7I2oWYZu4mL2f6A6iwbLbqoU4vOXsFwysqQ2Pt72TGQ8
94,0.575465214,POST,/v1/chat/completions,429,Mozilla/5.0,2345,1,Night,1,1/12/2023 1:10,sk-ant-api03-0VJ0dP2s3yRIJJeJRmSpHsQhkkZu2Cbg11f8MCYKDLyKzeUj
122,0.422260681,POST,/api/product,200,Mozilla/5.0,321,1,Evening,1,19/2/2025 17:17,sk-ant-api03-h3BB6O845MCtVAdtZZZP1csOvB4Uod0ODNPiltEj2dQintzq
31,0.963388766,POST,/v1/chat/completions,403,noisy_value_272,39,1,Morning,0,9/11/2024 9:57,sk-ant-api03-e5ozCMbVehLuaW4vhLdraRYVLh9XHMT1w3IKKqMLAqvu9ptQ
21,0.830855009,POST,/data,403,noisy_value_317,76,1,Night,1,19/2/2025 4:32,sk-ant-api03-XeTan2fp7LHemFOu4YFXsgMs5F5Uzr5bY3W0rgzM6L1d0sD5
24,0.627184488,POST,noisy_value_293,403,Mozilla/5.0,486,1,Afternoon,1,19/2/2025 15:52,sk-ant-api03-Ogazv3cGCeNH3LFV5KsXmHiGvQX4Fg6D9c7LJo64ufr5sa1Z
76,0.566406548,POST,noisy_value_790,200,Python-requests/2.25.1,885,1,Night,1,19/2/2025 21:38,sk-ant-api03-o6MkiO05ZnJQnCGEG1Y4vhMShLUu70ZTAZ79sb_q8TyXsAc_
37,0.845852912,POST,/data,403,PostmanRuntime/7.29.0,978,1,Evening,1,19/2/2025 20:56,sk-ant-api03-jv7QcknKaxMJ7gEdFM7yVW0DRABICMj5A326dma9ihD4hQJR
10,0.946296765,POST,/data,403,curl/7.64.1,97,1,Night,1,19/2/2025 3:58,sk-proj-9YhweAXT5uv8X4gal9BJizJV3eeVwWZRzjX3pff3iyeTAIp3
19,0.774322656,POST,noisy_value_376,403,noisy_value_82,256,1,Afternoon,1,19/2/2025 16:05,sk-ant-api03-rksOD2qqpTWfnZIOJgpO97fl9EDZLHdUcCw02IMoyZhzDDdU
98,0.365628929,POST,/data,200,noisy_value_317,323,1,Morning,1,19/2/2025 5:49,sk-proj-QCZwI6SyhT8pBLolv9kwn8cXgD3EmIO0g05gxDSV8QfyVdQM
108,0.486811949,POST,/v1/chat/completions,403,curl/7.64.1,2900,1,Afternoon,1,1/11/2023 13:24,sk-ant-api03-1tXJng9zRzYjKSBLH9cN_ojTa68fJjOlDJsjzfxJFphSa1Iw
36,0.780061072,POST,noisy_value_459,325,noisy_value_649,537,1,Night,1,19/2/2025 2:48,sk-ant-api03-lEYLxqix32oGEIAPVtFjknkKLWiUpY19x8uZg65kyBZjxIez
9,0.180065963,POST,/api/admin,403,Mozilla/5.0,23,1,Night,1,19/2/2025 3:44,sk-ant-api03-7t8VlF2B7tlDjg4mfGTWrFIypZsCtGIWHlF10z8XpFRp_uz6
65,0.67709494,POST,/api/admin,282,noisy_value_755,533,1,Night,1,19/2/2025 21:38,sk-ant-api03-q4YPnK7LpCZZNqyueghNY1CPrTbiqQ7TaMqaKz7IlcDyIngP
111,0.362559438,POST,noisy_value_373,403,Java/1.8.0_201,1207,1,Night,1,14/11/2024 21:38,sk-ant-api03-xevf1JET6XMXItWHW83Aq6l1S3OKjv4MKULZLngQXQsIfyFV
83,0.942339082,POST,/api/admin,403,PostmanRuntime/7.29.0,641,1,Night,1,19/2/2025 3:10,sk-ant-api03-Jys2znyZNfXy1GbOsG0Z91d8Xnsvc5L8dL_8nnkBTwOIBiz3
66,0.244880924,POST,noisy_value_183,200,Mozilla/5.0,930,1,Night,1,19/2/2025 3:27,sk-ant-api03-QdlEX8vSrkT3lqR0wqPZ8ktkzn4yzQSNKYqlEykyHdps5dsP
11,0.596446042,POST,/api/admin,403,Python-requests/2.25.1,355,1,Morning,1,19/2/2025 6:13,sk-proj-Xl6FYWUna2NCWvjnk9c4CHqOCvFciSi6BkiGidZpPpHeiJIw
44,0.179249363,POST,/v1/chat/completions,200,curl/7.64.1,306,1,Morning,0,22/11/2023 11:31,sk-ant-api03-DWeanGqDWUV6FIEnJ6Gxnn2nDu6dGVjB0Ct4Er6TMo0708e4
38,0.607115719,POST,/v1/chat/completions,403,noisy_value_952,194,1,Evening,0,2/3/2025 17:55,sk-ant-api03-c0JJF706EIpH0KYi8Fv_UM0ZDMxxHBUnNFVBmq20oYCCnW_z
138,0.870615638,POST,/data,200,Python-requests/2.25.1,656,1,Morning,1,19/2/2025 11:03,sk-proj-0FVxYs0cxfMvFkPcZI4nzcmjC3d4bn3Cz13GPE9yPmC5u0EW
406,0.484273,POST,/login,200,Mozilla/5.0,4054,1,Night,1,19/2/2025 3:50,sk-ant-api03-5dHmnRxPTlUjbBwSxyZhUrOWFwlKgKN2QlwcT2M_ZK2vcIso
65,0.162275415,POST,/admin/settings,363,Mozilla/5.0,924,1,Night,1,19/2/2025 1:32,sk-ant-api03-0p4mSaEKPadNZArjB9U0eKZjRmHNDmfnmq6EXk_LezMBzPBs
66,0.797021467,POST,/user/profile,403,PostmanRuntime/7.29.0,2422,1,Afternoon,1,19/2/2025 13:24,sk-proj-U8oBCnRvQHYaoXXD2HhkvjCVJROguNFCYNueQOMKe5Skgojf
87,0.691556978,POST,noisy_value_883,200,noisy_value_945,352,1,Morning,0,19/11/2024 6:23,sk-proj-wLtpa9Nf16UAFh6kAEbU3IMGDbZEP8vjcXhSe7YEijkEt6aA
